10,10,100
group0word3,80,200,0,1469646205243542155,1,100
group0word3,79,200,0,1469646205243584477,1,100
group0word3,78,200,0,1469646205243627112,1,100
group0word3,77,200,0,1469646205243662233,1,100
group0word3,76,200,0,1469646205243702971,1,100
group0word3,75,200,0,1469646205243748965,1,100
group0word3,74,200,0,1469646205243782858,1,100
group0word3,73,200,0,1469646205243811254,1,100
group0word3,72,200,0,1469646205243842569,1,100
group0word3,71,200,0,1469646205243877047,1,100
group0word3,70,200,0,1469646205243911536,1,100
group0word3,69,200,0,1469646205243944659,1,100
group0word3,68,200,0,1469646205243976203,1,100
group0word3,67,200,0,1469646205244010221,1,100
group0word3,66,200,0,1469646205244047277,1,100
group0word3,65,200,0,1469646205244099007,1,100
group0word3,64,200,0,1469646205244136326,1,100
group0word3,63,200,0,1469646205244169295,1,100
group0word3,62,200,0,1469646205244203393,1,100
group0word3,61,200,0,1469646205244244775,1,100
group0word3,60,200,0,1469646205244284762,1,100
group0word3,59,200,0,1469646205244321243,1,100
group0word3,58,200,0,1469646205244355191,1,100
group0word3,57,200,0,1469646205244399926,1,100
group0word3,56,200,0,1469646205244439976,1,100
group0word3,55,200,0,1469646205244467293,1,100
group0word0,97,120,0,1469646205244587334,1,100
group0word0,76,120,0,1469646205244614484,1,100
group0word0,48,120,0,1469646205244646529,1,100
group0word3,83,200,0,1469646205244676400,1,100
group1word6,40,0,0,1469646205784127477,1,100
group1word6,40,40,0,1469646205784179848,1,100
group1word1,80,40,0,1469646205784209857,1,100
group1word1,80,80,0,1469646205784235276,1,100
group1word5,40,0,0,1469646205784265239,1,100
group1word5,40,40,0,1469646205784294799,1,100
group1word9,40,0,0,1469646205784323790,1,100
group1word9,40,40,0,1469646205784349619,1,100
nonspecial44,40,0,0,1469646205784375388,1,100
nonspecial44,40,40,0,1469646205784403756,1,100
nonspecial19,40,0,0,1469646205784430071,1,100
nonspecial19,40,40,0,1469646205784457935,1,100
group1word1,120,80,0,1469646206329949013,1,100
group1word1,120,120,0,1469646206329986654,1,100
group1word5,80,40,0,1469646206330007316,1,100
group1word1,119,120,0,1469646206330026574,1,100
group1word5,80,80,0,1469646206330031955,1,100
group1word9,80,40,0,1469646206330053001,1,100
group1word9,80,80,0,1469646206330069680,1,100
group1word7,80,40,0,1469646206330085917,1,100
group1word7,80,80,0,1469646206330104048,1,100
nonspecial67,79,40,0,1469646206330122276,1,100
nonspecial67,79,80,0,1469646206330138422,1,100
nonspecial56,40,0,0,1469646206330156626,1,100
nonspecial56,40,40,0,1469646206330174494,1,100
group1word1,118,120,0,1469646206830261332,1,100
group1word8,80,40,0,1469646206857474726,1,100
group1word8,80,80,0,1469646206857517171,1,100
group1word1,158,120,0,1469646206857546521,1,100
group1word1,158,160,0,1469646206857579351,1,100
group1word2,40,0,0,1469646206857613914,1,101
group1word2,40,40,0,1469646206857644027,1,101
group1word9,120,80,0,1469646206857679743,1,102
group1word9,120,120,0,1469646206857710296,1,103
nonspecial3,40,0,0,1469646206857742172,1,103
nonspecial3,40,40,0,1469646206857773621,1,103
nonspecial19,80,40,0,1469646206857805345,1,105
nonspecial19,80,80,0,1469646206857834682,1,105
group1word1,157,160,0,1469646207330413518,1,116
group1word9,119,120,0,1469646207330448507,1,116
group1word5,120,80,0,1469646207367706285,1,116
group1word5,120,120,0,1469646207367743452,1,116
group1word6,80,40,0,1469646207367762055,1,116
group1word6,80,80,0,1469646207367778587,1,116
group1word1,197,160,0,1469646207367794918,1,116
group1word1,197,200,0,1469646207367820442,1,118
group1word1,237,200,0,1469646207367854906,1,118
group1word1,237,240,0,1469646207367888946,1,122
nonspecial55,40,0,0,1469646207367923224,1,122
nonspecial55,40,40,0,1469646207367954865,1,122
nonspecial79,40,0,0,1469646207367988189,1,127
nonspecial79,40,40,0,1469646207368019956,1,127
