10,10,100
group2word0,16,16,0,1469546576805921229,2
nonspecial5,16,8,0,1469546576805933496,2
nonspecial5,16,16,0,1469546576805945639,2
nonspecial1,8,0,0,1469546576805958141,2
nonspecial1,8,8,0,1469546576805970279,2
group2word4,40,32,0,1469546577324187106,2
group2word4,40,40,0,1469546577324214401,2
group2word6,24,16,0,1469546577324228790,2
group2word6,24,24,0,1469546577324241013,2
group2word2,24,16,0,1469546577324253303,2
group2word2,24,24,0,1469546577324265422,2
group2word5,32,24,0,1469546577324277652,2
group2word5,32,32,0,1469546577324289636,2
nonspecial8,8,0,0,1469546577324304113,2
nonspecial8,8,8,0,1469546577324316661,2
nonspecial16,8,0,0,1469546577324328902,2
nonspecial16,8,8,0,1469546577324340807,2
group2word0,24,16,0,1469546577844296111,2
group2word0,24,24,0,1469546577844328213,2
group2word6,32,24,0,1469546577844343251,2
group2word6,32,32,0,1469546577844356323,2
group2word2,32,24,0,1469546577844369393,2
group2word2,32,32,0,1469546577844381840,2
group2word9,40,32,0,1469546577844394477,2
group2word9,40,40,0,1469546577844407355,2
nonspecial79,8,0,0,1469546577844420038,2
nonspecial79,8,8,0,1469546577844432248,2
nonspecial50,24,16,0,1469546577844445203,2
nonspecial50,24,24,0,1469546577844457724,2
group2word3,16,8,0,1469546578423423100,2
group2word3,16,16,0,1469546578423467600,2
group2word4,48,40,0,1469546578423488172,2
group2word4,48,48,0,1469546578423506417,2
group2word0,32,24,0,1469546578423525105,2
group2word0,32,32,0,1469546578423543871,2
group2word3,24,16,0,1469546578423562955,2
group2word3,24,24,0,1469546578423581613,2
nonspecial99,8,0,0,1469546578423600692,2
nonspecial99,8,8,0,1469546578423618603,2
nonspecial81,8,0,0,1469546578423636939,2
nonspecial81,8,8,0,1469546578423654949,2
nonspecial81,7,8,0,1469546578491864685,2
group2word5,40,32,0,1469546578935457338,2
group2word5,40,40,0,1469546578935487987,2
group2word6,40,32,0,1469546578935501875,2
group2word6,40,40,0,1469546578935514002,2
group2word6,48,40,0,1469546578935526003,2
group2word6,48,48,0,1469546578935537756,2
group2word4,56,48,0,1469546578935549816,2
group2word4,56,56,0,1469546578935561542,2
nonspecial40,8,0,0,1469546578935583299,2
nonspecial40,8,8,0,1469546578935596854,2
nonspecial90,16,8,0,1469546578935609267,2
nonspecial90,16,16,0,1469546578935621194,2
group3word6,8,0,0,1469546579492150184,3
group3word6,8,8,0,1469546579492182145,3
group3word9,8,0,0,1469546579492197308,3
group3word9,8,8,0,1469546579492210006,3
group3word8,8,0,0,1469546579492222462,3
group3word8,8,8,0,1469546579492234366,3
group3word7,8,0,0,1469546579492246836,3
group3word7,8,8,0,1469546579492258607,3
nonspecial12,8,0,0,1469546579492271081,3
nonspecial12,8,8,0,1469546579492282983,3
nonspecial48,16,8,0,1469546579492296050,3
nonspecial48,16,16,0,1469546579492308312,3
group3word7,16,8,0,1469546580042276606,3
group3word7,16,16,0,1469546580042319812,3
group3word6,16,8,0,1469546580042340672,3
group3word6,16,16,0,1469546580042359776,3
group3word1,8,0,0,1469546580042379000,3
group3word1,8,8,0,1469546580042397728,3
group3word3,8,0,0,1469546580042416817,3
group3word3,8,8,0,1469546580042435183,3
nonspecial72,16,8,0,1469546580042454013,3
nonspecial72,16,16,0,1469546580042472366,3
nonspecial21,16,8,0,1469546580042490639,3
nonspecial21,16,16,0,1469546580042508891,3
group3word0,8,0,0,1469546580587238832,3
group3word0,8,8,0,1469546580587295247,3
group3word7,24,16,0,1469546580587335979,3
group3word7,24,24,0,1469546580587374158,3
group3word5,8,0,0,1469546580587414019,3
group3word5,8,8,0,1469546580587436394,3
group3word8,16,8,0,1469546580587458660,3
group3word8,16,16,0,1469546580587479700,3
nonspecial27,16,8,0,1469546580587503605,3
nonspecial27,16,16,0,1469546580587526582,3
nonspecial50,32,24,0,1469546580587548797,3
nonspecial50,32,32,0,1469546580587570530,3
group3word6,24,16,0,1469546581129784658,3
group3word6,24,24,0,1469546581129819290,3
group3word1,16,8,0,1469546581129833308,3
group3word1,16,16,0,1469546581129845728,3
group3word0,16,8,0,1469546581129858064,3
group3word0,16,16,0,1469546581129869998,3
group3word4,8,0,0,1469546581129882305,3
group3word4,8,8,0,1469546581129894208,3
nonspecial92,8,0,0,1469546581129906981,3
nonspecial92,8,8,0,1469546581129918976,3
nonspecial72,24,16,0,1469546581129931041,3
nonspecial72,24,24,0,1469546581129942796,3
group3word0,24,16,0,1469546581652091722,3
group3word0,24,24,0,1469546581652125774,3
group3word2,8,0,0,1469546581652141008,3
group3word2,8,8,0,1469546581652153999,3
group3word8,24,16,0,1469546581652167127,3
group3word8,24,24,0,1469546581652179897,3
group3word3,16,8,0,1469546581652192971,3
group3word3,16,16,0,1469546581652205606,3
nonspecial98,8,0,0,1469546581652218572,3
nonspecial98,8,8,0,1469546581652231058,3
nonspecial90,24,16,0,1469546581652243945,3
nonspecial90,24,24,0,1469546581652256540,3
group3word2,16,8,0,1469546582261817168,3
group3word2,16,16,0,1469546582261857687,3
group3word5,16,8,0,1469546582261878967,3
group3word5,16,16,0,1469546582261898045,3
group3word4,16,8,0,1469546582261917022,3
group3word4,16,16,0,1469546582261935471,3
group3word4,24,16,0,1469546582261953859,3
group3word4,24,24,0,1469546582261971960,3
nonspecial79,16,8,0,1469546582261990827,3
nonspecial79,16,16,0,1469546582262009366,3
nonspecial69,8,0,0,1469546582262027819,3
nonspecial69,8,8,0,1469546582262045147,3
group3word4,32,24,0,1469546582808628909,3
group3word4,32,32,0,1469546582808655222,3
group3word3,24,16,0,1469546582808669385,3
group3word3,24,24,0,1469546582808682022,3
group3word5,24,16,0,1469546582808694608,3
group3word5,24,24,0,1469546582808706854,3
group3word1,24,16,0,1469546582808719372,3
group3word1,24,24,0,1469546582808741118,3
nonspecial67,16,8,0,1469546582808757526,3
nonspecial67,16,16,0,1469546582808770203,3
nonspecial4,24,16,0,1469546582808782675,3
nonspecial4,24,24,0,1469546582808794751,3
group3word2,24,16,0,1469546583390383721,3
group3word2,24,24,0,1469546583390411840,3
group3word2,32,24,0,1469546583390426082,3
group3word2,32,32,0,1469546583390438538,3
group3word6,32,24,0,1469546583390450622,3
group3word6,32,32,0,1469546583390462464,3
group3word4,40,32,0,1469546583390474553,3
group3word4,40,40,0,1469546583390486363,3
nonspecial21,24,16,0,1469546583390498460,3
nonspecial21,24,24,0,1469546583390510184,3
nonspecial42,8,0,0,1469546583390530440,3
nonspecial42,8,8,0,1469546583390544184,3
group3word8,32,24,0,1469546583936185519,3
group3word8,32,32,0,1469546583936214971,3
group3word6,40,32,0,1469546583936230613,3
group3word6,40,40,0,1469546583936244599,3
group3word8,40,32,0,1469546583936258174,3
group3word8,40,40,0,1469546583936271248,3
group3word3,32,24,0,1469546583936284800,3
group3word3,32,32,0,1469546583936297959,3
nonspecial48,24,16,0,1469546583936311266,3
nonspecial48,24,24,0,1469546583936324265,3
nonspecial3,8,0,0,1469546583936337425,3
nonspecial3,8,8,0,1469546583936350754,3
group3word6,48,40,0,1469546584463221914,3
group3word6,48,48,0,1469546584463271263,3
group3word8,48,40,0,1469546584463297239,3
group3word8,48,48,0,1469546584463320718,3
group3word9,16,8,0,1469546584463344881,3
group3word9,16,16,0,1469546584463368203,3
group3word0,32,24,0,1469546584463392619,3
group3word0,32,32,0,1469546584463415751,3
nonspecial46,16,8,0,1469546584463438714,3
nonspecial46,16,16,0,1469546584463461952,3
nonspecial88,8,0,0,1469546584463484380,3
nonspecial88,8,8,0,1469546584463506892,3
nonspecial88,7,8,0,1469546584492558112,3
group3word3,40,32,0,1469546585005546902,3
group3word3,40,40,0,1469546585005586009,3
group3word2,40,32,0,1469546585006682041,3
group3word2,40,40,0,1469546585006697862,3
group3word6,56,48,0,1469546585006712058,3
group3word6,56,56,0,1469546585006725508,3
group3word5,32,24,0,1469546585006739065,3
group3word5,32,32,0,1469546585006752216,3
nonspecial52,8,0,0,1469546585006765729,3
nonspecial52,8,8,0,1469546585006779457,3
nonspecial96,16,8,0,1469546585006793293,3
nonspecial96,16,16,0,1469546585006806935,3
group4word4,8,0,0,1469546585555892103,4
group4word4,8,8,0,1469546585555927619,4
group4word1,8,0,0,1469546585555943454,4
group4word1,8,8,0,1469546585555957444,4
group4word0,8,0,0,1469546585555971214,4
group4word0,8,8,0,1469546585555984565,4
group4word4,16,8,0,1469546585555998265,4
group4word4,16,16,0,1469546585556011857,4
nonspecial28,16,8,0,1469546585556025211,4
nonspecial28,16,16,0,1469546585556038308,4
nonspecial27,24,16,0,1469546585556051428,4
nonspecial27,24,24,0,1469546585556064321,4
group4word9,8,0,0,1469546586091666678,4
group4word9,8,8,0,1469546586091699388,4
group4word3,8,0,0,1469546586091714223,4
group4word3,8,8,0,1469546586091727178,4
group4word9,16,8,0,1469546586091739909,4
group4word9,16,16,0,1469546586091752332,4
group4word2,8,0,0,1469546586091764877,4
group4word2,8,8,0,1469546586091776917,4
nonspecial28,24,16,0,1469546586091789264,4
nonspecial28,24,24,0,1469546586091801377,4
nonspecial3,16,8,0,1469546586091813652,4
nonspecial3,16,16,0,1469546586091825750,4
group4word2,7,8,0,1469546586494853466,4
group4word4,24,16,0,1469546586622246849,4
group4word4,24,24,0,1469546586622280017,4
group4word9,24,16,0,1469546586622294637,4
group4word9,24,24,0,1469546586622308869,4
group4word2,15,8,0,1469546586622321940,4
group4word2,15,16,0,1469546586622334522,4
group4word5,8,0,0,1469546586622347031,4
group4word5,8,8,0,1469546586622359341,4
nonspecial27,32,24,0,1469546586622371826,4
nonspecial27,32,32,0,1469546586622384559,4
nonspecial4,32,24,0,1469546586622397138,4
nonspecial4,32,32,0,1469546586622409176,4
group4word5,16,8,0,1469546587124124401,4
group4word5,16,16,0,1469546587124163349,4
group4word7,8,0,0,1469546587124186603,4
group4word7,8,8,0,1469546587124208330,4
group4word0,16,8,0,1469546587124230122,4
group4word0,16,16,0,1469546587124251432,4
group4word8,8,0,0,1469546587124273512,4
group4word8,8,8,0,1469546587124294798,4
nonspecial71,8,0,0,1469546587124316430,4
nonspecial71,8,8,0,1469546587124337946,4
nonspecial49,8,0,0,1469546587124361701,4
nonspecial49,8,8,0,1469546587124383393,4
group4word4,32,24,0,1469546587668957321,4
group4word4,32,32,0,1469546587668997398,4
group4word9,32,24,0,1469546587669024026,4
group4word9,32,32,0,1469546587669045552,4
group4word0,24,16,0,1469546587669066291,4
group4word0,24,24,0,1469546587669086658,4
group4word2,23,16,0,1469546587669106950,4
group4word2,23,24,0,1469546587669127421,4
nonspecial40,16,8,0,1469546587669147941,4
nonspecial40,16,16,0,1469546587669168654,4
nonspecial41,24,16,0,1469546587669189295,4
nonspecial41,24,24,0,1469546587669223390,4
group4word7,16,8,0,1469546588189480233,4
group4word7,16,16,0,1469546588189517688,4
group4word3,16,8,0,1469546588189544249,4
group4word3,16,16,0,1469546588189564035,4
group4word1,16,8,0,1469546588189583651,4
group4word1,16,16,0,1469546588189607041,4
group4word1,24,16,0,1469546588189631803,4
group4word1,24,24,0,1469546588189655239,4
nonspecial9,16,8,0,1469546588189678335,4
nonspecial9,16,16,0,1469546588189702282,4
nonspecial90,32,24,0,1469546588189725558,4
nonspecial90,32,32,0,1469546588189746444,4
group4word4,40,32,0,1469546588718852757,4
group4word4,40,40,0,1469546588718883698,4
group4word7,24,16,0,1469546588718898119,4
group4word7,24,24,0,1469546588718910805,4
group4word4,48,40,0,1469546588718923623,4
group4word4,48,48,0,1469546588718935779,4
group4word8,16,8,0,1469546588718948140,4
group4word8,16,16,0,1469546588718960443,4
nonspecial5,24,16,0,1469546588718972952,4
nonspecial5,24,24,0,1469546588718986607,4
nonspecial58,16,8,0,1469546588718999462,4
nonspecial58,16,16,0,1469546588719011704,4
group4word6,8,0,0,1469546589244011193,4
group4word6,8,8,0,1469546589244055480,4
group4word2,31,24,0,1469546589244077957,4
group4word2,31,32,0,1469546589244097842,4
group4word8,24,16,0,1469546589244117636,4
group4word8,24,24,0,1469546589244130228,4
group4word9,40,32,0,1469546589244142645,4
group4word9,40,40,0,1469546589244154617,4
nonspecial46,24,16,0,1469546589244167049,4
nonspecial46,24,24,0,1469546589244179157,4
nonspecial90,40,32,0,1469546589244191399,4
nonspecial90,40,40,0,1469546589244203300,4
group4word7,32,24,0,1469546589763701281,4
group4word7,32,32,0,1469546589763744281,4
group4word7,40,32,0,1469546589763765881,4
group4word7,40,40,0,1469546589763785530,4
group4word2,39,32,0,1469546589763804893,4
group4word2,39,40,0,1469546589763823497,4
group4word6,16,8,0,1469546589763842501,4
group4word6,16,16,0,1469546589763861320,4
nonspecial14,8,0,0,1469546589763880553,4
nonspecial14,8,8,0,1469546589763899638,4
nonspecial55,8,0,0,1469546589763918841,4
nonspecial55,8,8,0,1469546589763937548,4
group4word9,48,40,0,1469546590274232748,4
group4word9,48,48,0,1469546590274273520,4
group4word4,56,48,0,1469546590274298347,4
group4word4,56,56,0,1469546590274322171,4
group4word5,24,16,0,1469546590274345969,4
group4word5,24,24,0,1469546590274369119,4
group4word1,32,24,0,1469546590274392791,4
group4word1,32,32,0,1469546590274416540,4
nonspecial20,8,0,0,1469546590274439973,4
nonspecial20,8,8,0,1469546590274463897,4
nonspecial33,8,0,0,1469546590274487912,4
nonspecial33,8,8,0,1469546590274511367,4
