#
# Data for nn28, or bzr rev 6666 which is the final, best score.
#
 1	65	65	8527	1213057	120	8527	0	-250.561	0	-309.578	0	44
 1	66	66	8775	2808136	248	8775	0	-250.561	0	-309.578	0	44
 1	67	67	8895	1333574	120	8895	1	-249.811	0.75	-308.328	1.25	45
 1	68	68	9015	1260294	120	9015	0	-249.811	0	-308.328	0	45
 1	69	69	9265	3007918	250	9265	1	-249.255	0.555557	-307.328	1	46
 1	70	70	9385	1415130	120	9385	1	-248.45	0.805557	-306.578	0.75	45
 1	71	71	9505	1219269	120	9505	0	-248.45	0	-306.578	0	45
 1	72	72	9755	3016127	250	9755	0	-248.45	0	-306.578	0	45
 1	73	73	9875	1308206	120	9875	0	-248.45	0	-306.578	0	45

 2	1	74	9876	18461	1	1	1	-248.45	3.40282e+38	-306.578	3.40282e+38	45
 2	2	75	13078	66176402	3202	3203	1	-243.45	5	-299.578	7	47
 2	3	76	13198	2825612	120	3323	1	-234.783	8.66666	-287.578	12	50
 2	4	77	13318	2761649	120	3443	1	-228.45	6.33334	-278.578	9	53
 2	5	78	13438	2886225	120	3563	1	-222.672	5.77777	-270.578	8	55
 2	6	79	13558	2962103	120	3683	1	-218.45	4.22223	-264.578	6	57
 2	7	80	13678	3062950	120	3803	1	-214.394	4.05554	-259.078	5.5	58
 2	8	81	13798	2776889	120	3923	1	-214.061	0.333344	-258.078	1	60
 2	9	82	13918	2692692	120	4043	0	-214.061	0	-258.078	0	60
 2	10	83	17138	79300628	3220	7263	1	-206.809	7.25174	-248.469	9.60938	61
 2	11	84	17258	2928952	120	7383	1	-197.698	9.1111	-236.469	12	62
 2	12	85	17378	2743750	120	7503	1	-195.372	2.3264	-232.906	3.5625	64
 2	13	86	17498	2974174	120	7623	1	-193.628	1.74304	-230.094	2.8125	66
 2	14	87	17618	2897793	120	7743	1	-192.851	0.777786	-229.094	1	66
 2	15	88	17738	2904797	120	7863	0	-192.851	0	-229.094	0	66
 2	16	89	20967	84928377	3229	11092	1	-178.24	14.6111	-210.594	18.5	65
 2	17	90	21087	2984796	120	11212	1	-171.906	6.33333	-201.594	9	68
 2	18	91	21207	2996386	120	11332	1	-165.733	6.17361	-193.656	7.9375	68
 2	19	92	21327	3050169	120	11452	1	-161.122	4.61111	-187.156	6.5	70
 2	20	93	21447	3069202	120	11572	1	-157.455	3.66666	-182.156	5	71
 2	21	94	21567	3028424	120	11692	1	-154.59	2.86459	-178.188	3.96875	72
 2	22	95	21687	2892640	120	11812	1	-152.035	2.55554	-175.188	3	71
 2	23	96	21807	2888220	120	11932	1	-149.757	2.27779	-171.688	3.5	73
 2	24	97	21927	2885650	120	12052	1	-148.646	1.11111	-169.688	2	75
 2	25	98	22047	2951203	120	12172	0	-148.646	0	-169.688	0	75
 2	26	99	25294	86608954	3247	15419	1	-145.201	3.44444	-164.688	5	77
 2	27	100	25414	3098703	120	15539	1	-142.312	2.88889	-160.688	4	78
 2	28	101	25534	3088563	120	15659	1	-139.424	2.88889	-156.688	4	79
 2	29	102	25654	3160506	120	15779	0	-139.424	0	-156.688	0	79
 2	30	103	28906	89278857	3252	19031	1	-136.924	2.5	-153.188	3.5	80
 2	31	104	29026	3174335	120	19151	1	-134.035	2.88889	-149.188	4	81
 2	32	105	29146	3401374	120	19271	1	-131.59	2.44446	-145.188	4	84
 2	33	106	29266	3448855	120	19391	1	-129.479	2.1111	-142.188	3	85
 2	34	107	29386	3541663	120	19511	1	-127.979	1.50001	-139.688	2.5	87
 2	35	108	29506	3490992	120	19631	1	-126.819	1.15972	-137.625	2.0625	89
 2	36	109	29626	3630795	120	19751	1	-126.653	0.166664	-137.125	0.5	90
 2	37	110	29746	3543711	120	19871	1	-126.535	0.118057	-136.688	0.4375	91
 2	38	111	29866	3559995	120	19991	0	-126.535	0	-136.688	0	91
 2	39	112	33133	103269852	3267	23258	1	-123.868	2.66666	-132.688	4	93
 2	40	113	33253	3716870	120	23378	1	-122.924	0.944443	-131.188	1.5	94
 2	41	114	33373	3671468	120	23498	1	-122.368	0.555557	-130.188	1	95
 2	42	115	33493	3711080	120	23618	1	-121.812	0.555557	-129.188	1	96
 2	43	116	33613	3773923	120	23738	1	-121.257	0.555557	-128.188	1	97
 2	44	117	33733	3843502	120	23858	0	-121.257	0	-128.188	0	97
 2	45	118	37010	112280326	3277	27135	1	-120.701	0.555557	-127.188	1	98
 2	46	119	37130	4009488	120	27255	1	-120.146	0.55555	-126.188	1	99
 2	47	120	37250	3971852	120	27375	0	-120.146	0	-126.188	0	99
 2	48	121	40531	115176419	3281	30656	1	-119.675	0.47049	-125.297	0.890625	100
 2	49	122	40651	4113726	120	30776	1	-119.304	0.371284	-124.248	1.04879	102
 2	50	123	40771	4123105	120	30896	1	-118.971	0.333328	-123.248	1	104
 2	51	124	40891	4558638	120	31016	1	-118.637	0.333336	-122.248	1	106
 2	52	125	41011	4527220	120	31136	0	-118.637	0	-122.248	0	106
 2	53	126	44300	128835300	3289	34425	1	-116.59	2.04698	-119.616	2.63184	106
 2	54	127	44420	4420545	120	34545	1	-116.257	0.333336	-118.616	1	108
 2	55	128	44540	4413879	120	34665	1	-115.98	0.277382	-117.974	0.642357	109
 2	56	129	44660	4677081	120	34785	1	-115.392	0.587334	-117.219	0.755142	109
 2	57	130	44780	4728951	120	34905	1	-115.115	0.277405	-116.576	0.642365	110
 2	58	131	44900	4737403	120	35025	1	-114.948	0.166664	-116.076	0.5	111
 2	59	132	45020	4787306	120	35145	1	-114.857	0.0908203	-115.674	0.402496	112
 2	60	133	45140	4885220	120	35265	1	-114.837	0.0208359	-115.361	0.3125	113
 2	61	134	45260	4864840	120	35385	0	-114.837	0	-115.361	0	113
 2	62	135	48564	143313315	3304	38689	1	-114.573	0.263451	-114.737	0.624428	114
 2	63	136	48684	4945410	120	38809	1	-114.404	0.168861	-114.52	0.217125	114
 2	64	137	48804	4773038	120	38929	1	-114.305	0.0998154	-114.392	0.128326	114
 2	65	138	48924	4809514	120	39049	1	-114.238	0.0666656	-114.592	-0.199997	113
 2	66	139	49044	4835891	120	39169	0	-114.238	0	-114.592	0	113
 2	67	140	52354	145871547	3310	42479	1	-113.682	0.555565	-113.592	1	114
 2	68	141	52474	5586825	120	42599	1	-113.606	0.0763855	-113.779	-0.1875	113
 2	69	142	52594	5065969	120	42719	1	-113.564	0.0419006	-113.439	0.339592	114
 2	70	143	52714	5585003	120	42839	0	-113.564	0	-113.439	0	114
 2	71	144	56025	183867617	3311	46150	1	-113.358	0.20636	-113.746	-0.306122	112
 2	72	145	56145	6202287	120	46270	1	-113.104	0.253967	-113.419	0.32653	112
 2	73	146	56265	5442586	120	46390	1	-113.057	0.0471649	-113.358	0.0606461	112
 2	74	147	56385	4799464	120	46510	0	-113.057	0	-113.358	0	112
 2	75	148	59696	137282124	3311	49821	1	-113.022	0.0342331	-113.314	0.044014	112
 2	76	149	59816	4865883	120	49941	0	-113.022	0	-113.314	0	112
 2	77	150	63128	185567824	3312	53253	0	-113.022	0	-113.314	0	112
 2	78	151	63248	8763064	120	53373	0	-113.022	0	-113.314	0	112

 3	1	152	63249	90098	1	1	1	-113.284	3.40282e+38	-113.365	3.40282e+38	113
 3	2	153	69815	676827973	6566	6567	1	-111.729	1.55556	-111.365	2	113
 3	3	154	69935	11143560	120	6687	1	-111.291	0.4375	-110.803	0.5625	113
 3	4	155	70055	10500827	120	6807	1	-111.063	0.227623	-110.796	0.00694275	112
 3	5	156	70175	10348246	120	6927	1	-110.896	0.167892	-110.58	0.215858	112
 3	6	157	70295	10619793	120	7047	0	-110.896	0	-110.58	0	112
 3	7	158	76869	593920819	6574	13621	1	-110.118	0.777779	-109.58	1	112
 3	8	159	76989	10903269	120	13741	1	-109.86	0.257454	-108.963	0.616737	113
 3	9	160	77109	10370024	120	13861	1	-109.802	0.0579224	-108.889	0.0744629	113
 3	10	161	77229	9991425	120	13981	1	-109.796	0.00642395	-108.881	0.00826263	113
 3	11	162	83810	600152817	6581	20562	1	-108.907	0.888893	-106.881	2	116
 3	12	163	83930	10965935	120	20682	1	-108.574	0.333328	-105.881	1	118
 3	13	164	84050	10990123	120	20802	0	-108.574	0	-105.881	0	118
 3	14	165	90635	634612871	6585	27387	1	-108.018	0.555557	-104.881	1	119
 3	15	166	90755	11519968	120	27507	0	-108.018	0	-104.881	0	119
 3	16	167	97342	621320451	6587	34094	0	-108.018	0	-104.881	0	119
 3	17	168	97462	11225454	120	34214	0	-108.018	0	-104.881	0	119

 4	1	169	97463	71982	1	1	1	-108.022	3.40282e+38	-105.171	3.40282e+38	118
 4	2	170	105269	725978641	7806	7807	1	-107.796	0.225807	-104.881	0.290321	118
 4	3	171	105389	10434684	120	7927	0	-107.796	0	-104.881	0	118
 4	4	172	113197	691485286	7808	15735	1	-107.792	0.00431061	-104.875	0.00553894	118
 4	5	173	113317	11931837	120	15855	0	-107.792	0	-104.875	0	118

 5	1	174	113318	65841	1	1	1	-108.018	3.40282e+38	-104.881	3.40282e+38	119
 5	2	175	121126	651159700	7808	7809	1	-107.796	0.222221	-104.881	0	118
 5	3	176	121246	9636858	120	7929	1	-107.792	0.00431061	-104.875	0.00553894	118
 5	4	177	129058	646864721	7812	15741	0	-107.792	0	-104.875	0	118
 5	5	178	129178	9885621	120	15861	0	-107.792	0	-104.875	0	118

 6	1	179	129179	63747	1	1	1	-107.792	3.40282e+38	-104.875	3.40282e+38	118
 6	2	180	136831	564471455	7652	7653	1	-106.458	1.33333	-102.875	2	119
 6	3	181	136951	9694256	120	7773	0	-106.458	0	-102.875	0	119
 6	4	182	144605	618896644	7654	15427	0	-106.458	0	-102.875	0	119
 6	5	183	144725	9867933	120	15547	0	-106.458	0	-102.875	0	119

 7	1	184	144726	68846	1	1	1	-106.458	3.40282e+38	-102.875	3.40282e+38	119
 7	2	185	152070	619391319	7344	7345	1	-106.292	0.166672	-102.375	0.5	120
 7	3	186	152190	10779602	120	7465	0	-106.292	0	-102.375	0	120
 7	4	187	159536	635510215	7346	14811	0	-106.292	0	-102.375	0	120
 7	5	188	159656	10230346	120	14931	0	-106.292	0	-102.375	0	120

 8	1	189	159657	72391	1	1	1	-106.296	3.40282e+38	-102.381	3.40282e+38	120
 8	2	190	167079	621164686	7422	7423	1	-106.292	0.00460815	-102.375	0.00592041	120
 8	3	191	167199	9628092	120	7543	0	-106.292	0	-102.375	0	120

 9	1	192	167200	63993	1	1	1	-106.741	3.40282e+38	-102.381	3.40282e+38	122
 9	2	193	174700	566171732	7500	7501	1	-106.296	0.444443	-102.381	0	120
 9	3	194	174820	9873796	120	7621	1	-106.292	0.00460815	-102.375	0.00592041	120
 9	4	195	182324	629641232	7504	15125	0	-106.292	0	-102.375	0	120
 9	5	196	182444	10048891	120	15245	0	-106.292	0	-102.375	0	120

 10	1	197	182445	57222	1	1	1	-106.756	3.40282e+38	-102.401	3.40282e+38	122
 10	2	198	189713	541888099	7268	7269	1	-106.201	0.55555	-101.401	1	123
 10	3	199	189833	9377245	120	7389	1	-105.756	0.44445	-101.401	0	121
 10	4	200	189953	10381675	120	7509	0	-105.756	0	-101.401	0	121
 10	5	201	197225	693288946	7272	14781	1	-105.745	0.0112381	-101.386	0.0144577	121
 10	6	202	197345	13332662	120	14901	1	-105.74	0.00460815	-101.381	0.00592041	121
 10	7	203	204621	836200426	7276	22177	1	-105.736	0.00430298	-101.375	0.00553894	121
 10	8	204	204741	13937100	120	22297	0	-105.736	0	-101.375	0	121

 11	1	205	204742	64993	1	1	1	-105.741	3.40282e+38	-101.382	3.40282e+38	121
 11	2	206	212320	624465957	7578	7579	1	-105.736	0.00537872	-101.375	0.00691986	121
 11	3	207	212440	9625299	120	7699	0	-105.736	0	-101.375	0	121

 12	1	208	212441	66614	1	1	1	-105.756	3.40282e+38	-101.401	3.40282e+38	121
 12	2	209	220019	626460445	7578	7579	1	-105.745	0.0112686	-101.386	0.0144882	121
 12	3	210	220139	9827504	120	7699	1	-105.74	0.00460815	-101.381	0.00592041	121
 12	4	211	227721	628565620	7582	15281	1	-105.736	0.00430298	-101.375	0.00553894	121
 12	5	212	227841	9561540	120	15401	0	-105.736	0	-101.375	0	121

 13	1	213	227842	71669	1	1	1	-105.756	3.40282e+38	-101.401	3.40282e+38	121
 13	2	214	235420	640614013	7578	7579	1	-105.745	0.0112381	-101.386	0.0144577	121
 13	3	215	235540	11122947	120	7699	1	-105.74	0.00460815	-101.381	0.00592041	121
 13	4	216	243122	732898333	7582	15281	1	-105.736	0.00430298	-101.375	0.00553894	121
 13	5	217	243242	11620979	120	15401	0	-105.736	0	-101.375	0	121

 14	1	218	243243	67598	1	1	1	-105.743	3.40282e+38	-101.383	3.40282e+38	121
 14	2	219	250821	638103294	7578	7579	1	-105.736	0.00642395	-101.375	0.00826263	121
 14	3	220	250941	9967290	120	7699	0	-105.736	0	-101.375	0	121

 15	1	221	250942	68448	1	1	1	-105.757	3.40282e+38	-101.402	3.40282e+38	121
 15	2	222	258520	646052614	7578	7579	1	-105.746	0.011261	-101.388	0.0144882	121
 15	3	223	258640	10034851	120	7699	1	-105.74	0.0056839	-101.381	0.00730133	121
 15	4	224	266226	651653426	7586	15285	1	-105.736	0.00430298	-101.375	0.00553894	121
 15	5	225	266346	9951999	120	15405	0	-105.736	0	-101.375	0	121

 16	1	226	266347	73744	1	1	1	-105.752	3.40282e+38	-101.395	3.40282e+38	121
 16	2	227	273925	650763379	7578	7579	1	-105.741	0.0112686	-101.381	0.0144882	121
 16	3	228	274045	10131213	120	7699	1	-105.736	0.00460052	-101.375	0.00592041	121
 16	4	229	281627	660314019	7582	15281	0	-105.736	0	-101.375	0	121
 16	5	230	281747	10036017	120	15401	0	-105.736	0	-101.375	0	121

 17	1	231	281748	86135	1	1	1	-105.963	3.40282e+38	-101.381	3.40282e+38	122
 17	2	232	289404	757133984	7656	7657	1	-105.74	0.222221	-101.381	0	121
 17	3	233	289524	11494364	120	7777	1	-105.736	0.00430298	-101.375	0.00553894	121
 17	4	234	297184	752645166	7660	15437	0	-105.736	0	-101.375	0	121
 17	5	235	297304	11539805	120	15557	0	-105.736	0	-101.375	0	121

 18	1	236	297305	83635	1	1	1	-105.765	3.40282e+38	-101.412	3.40282e+38	121
 18	2	237	304883	731328178	7578	7579	1	-105.746	0.0189209	-101.388	0.0243301	121
 18	3	238	305003	11108189	120	7699	1	-105.741	0.00538635	-101.381	0.00691986	121
 18	4	239	312585	731911142	7582	15281	1	-105.736	0.00460052	-101.375	0.00592041	121
 18	5	240	312705	11113238	120	15401	0	-105.736	0	-101.375	0	121

 19	1	241	312706	76578	1	1	1	-105.98	3.40282e+38	-101.402	3.40282e+38	122
 19	2	242	320000	599676448	7294	7295	0	-105.98	0	-101.402	0	122
 19	3	243	320120	10486710	120	7415	0	-105.98	0	-101.402	0	122
